group1,group2,meandiff,p-adj,lower,upper,reject
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE COMUNICACION INSTITUCIONAL Y RELACIONES PUBLICAS,3619.5291,0.0,1110.0719,6128.9863,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE CONSTRUCCION Y MANTENIMIENTO,1119.7873,1.0,-1189.9534,3429.528,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE DEPORTES,-274.2803,1.0,-2482.4181,1933.8575,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE DESARROLLO CULTURAL,-284.0479,1.0,-2630.1498,2062.054,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE EDITORIAL UNIVERSITARIA,-437.8781,1.0,-2898.3547,2022.5985,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE INVESTIGACION,918.5869,1.0,-1586.5263,3423.7002,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,-1774.9515,0.692,-4029.9823,480.0793,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE RADIO Y TELEVISION UNIVERSITARIA,858.9932,1.0,-1726.8667,3444.8532,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE RECURSOS HUMANOS Y NOMINAS,859.3545,1.0,-1476.6166,3195.3255,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE SERVICIO SOCIAL Y PRACTICAS PROFESIONALES,2887.9496,0.0004,540.0979,5235.8013,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE SERVICIOS GENERALES,-2480.708,0.0093,-4760.719,-200.697,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE SERVICIOS MEDICOS,-1304.2481,0.9996,-3493.0015,884.5054,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE TECNOLOGIAS DE INFORMACION,-998.5923,1.0,-3259.4807,1262.2961,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DE UNIDADES ACADEMICAS,36252.4589,0.0002,7522.849,64982.0688,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DEL PROGRAMA DE FUTBOL AMERICANO,-3068.9092,0.0005,-5583.566,-554.2524,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION DEL SISTEMA DE ESTUDIOS DE POSGRADO,4595.2229,0.0,1642.8897,7547.5561,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION GENERAL ADMINISTRATIVA,5201.8085,0.0,2678.6803,7724.9366,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION GENERAL DE PLANEACION Y PROYECTOS ESTRATEGICOS,5090.5468,0.0,2764.4406,7416.6529,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION GENERAL DE TECNOLOGÍAS Y DESARROLLO DIGITAL,1917.177,0.4296,-347.9026,4182.2566,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION RESPONSABILIDAD SOCIAL UNIVERSITARIA (SS),17331.3489,0.0,5892.7408,28769.957,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCION TECNICA DE LA RECTORIA,2330.9209,1.0,-3165.543,7827.3849,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN ADMINISTRATIVA DE LA SIID,14832.4064,0.0,9012.1369,20652.6759,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE ADMINISTRACIÓN DE CALIDAD,3965.0778,0.6721,-1043.0083,8973.1639,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE DESARROLLO DE MODELOS TECNOLÓGICOS,13647.6199,0.0,7636.7493,19658.4905,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE DESARROLLO INSTITUCIONAL ACADÉMICO,4620.91,0.4541,-875.5539,10117.3739,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE EDUCACIÓN DIGITAL,84.89,1.0,-2448.7543,2618.5344,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE EDUCACIÓN INCLUSIVA,2133.4985,1.0,-4337.254,8604.2509,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE EMPRENDIMIENTO Y DESARROLLO EMPRESARIAL,125.3958,1.0,-3758.3697,4009.1612,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE ESTUDIOS INCORPORADOS,-1827.4055,1.0,-6111.7533,2456.9422,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE FORMACIÓN INTEGRAL AL ESTUDIANTE,-1625.2414,1.0,-4968.8574,1718.3746,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE FORMACIÓN Y DESARROLLO PROFESIONAL,10732.6211,0.0,7159.3213,14305.9209,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE HUMANIDADES E HISTORIA,2849.6539,0.6867,-765.0635,6464.3713,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE INNOVACIÓN EDUCATIVA,7097.2038,0.0,2552.4397,11641.9679,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE INNOVACIÓN Y DESARROLLO DE MODELOS TECNOLÓGICOS,-1122.4684,1.0,-5023.789,2778.8522,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE INNOVACIÓN Y EMPRENDIMIENTO,4941.0003,0.124,-289.775,10171.7756,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE INTERCAMBIO ACADÉMICO,4971.7017,0.0,1914.5214,8028.8819,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE INVESTIGACIÓN EDUCATIVA,17737.7739,0.0,10263.6811,25211.8667,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE LA UNIDAD PARA LA IGUALDAD DE GÉNERO,390.3464,1.0,-11499.3643,12280.0571,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE PLANEACIÓN ESTRATÉGICA EN INNOVACIÓN,-3662.4134,1.0,-12560.79,5235.9633,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE RELACIONES INTERNACIONALES,4565.7511,0.0,1613.4179,7518.0843,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DE SISTEMA DE ESTUDIOS DEL NIVEL MEDIO SUPERIOR,2446.093,0.3656,-391.699,5283.885,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN DEL SISTEMA DE ESTUDIOS DE LICENCIATURA,586.2625,1.0,-2036.5028,3209.0279,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,DIRECCIÓN GENERAL DE RADIO Y TELEVISIÓN UNIVERSITARIA,-1389.9279,0.9991,-3676.3028,896.447,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESC.IND.Y PREPA.TEC.ALVARO OBREGON,682.0232,1.0,-1471.2549,2835.3013,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA INDUSTRIAL Y PREPARATORIA TECNICA PABLO LIVAS,652.8773,1.0,-1526.1136,2831.8683,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 1,1464.1233,0.9813,-716.378,3644.6246,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 2,2161.1335,0.0613,-25.7375,4348.0045,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 3,1156.2424,1.0,-1022.1887,3334.6735,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 4,238.6987,1.0,-2003.8923,2481.2897,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 5,2065.1592,0.3895,-347.3243,4477.6428,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 6,734.8577,1.0,-1618.0523,3087.7677,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 7,1157.1821,1.0,-1015.7619,3330.1261,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 8,2557.8523,0.0019,354.7077,4760.997,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA # 9,3296.735,0.0,1110.8821,5482.588,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #10,540.3266,1.0,-1932.4798,3013.133,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #11,-1319.4941,1.0,-3847.4056,1208.4173,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #12,1442.1339,0.9969,-844.3003,3728.5681,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #13,1598.4521,0.9706,-738.2554,3935.1595,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #14,2304.3332,0.1357,-150.7119,4759.3784,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #15,5439.6172,0.0,3256.3177,7622.9166,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #16,1622.9086,0.8786,-585.4775,3831.2946,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #17,3847.1666,0.0,1526.1321,6168.2012,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #18,2897.9103,0.0002,600.1115,5195.7091,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #19,950.3584,1.0,-1360.4174,3261.1341,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #20,3341.9572,0.0,1044.6376,5639.2768,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #21,1211.3074,1.0,-1213.3104,3635.9252,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #22,2047.7332,0.1316,-129.2268,4224.6931,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #23,3756.7508,0.0,1528.8094,5984.6923,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #24,2322.9595,0.2325,-258.1579,4904.0768,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA PREPARATORIA #25,2877.0281,0.0001,661.3655,5092.6907,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ESCUELA Y PREPARATORIA TECNICA MEDICA,1195.0071,1.0,-987.7797,3377.794,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE AGRONOMIA,4499.7553,0.0,2297.2601,6702.2505,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ARQUITECTURA,1321.3159,0.9989,-836.617,3479.2488,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ARTES ESCENICAS,841.9888,1.0,-1448.0316,3132.0093,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ARTES VISUALES,927.3417,1.0,-1283.8025,3138.4858,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS BIOLOGICAS,5920.4187,0.0,3760.7894,8080.048,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS DE LA COMUNICACION,2822.7602,0.0001,637.5595,5007.9608,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS DE LA TIERRA,7814.8436,0.0,5553.0059,10076.6814,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS FISICO-MATEMATICAS,4934.6037,0.0,2765.1003,7104.1072,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS FORESTALES,4347.6873,0.0,2122.8651,6572.5095,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CIENCIAS QUIMICAS,3943.4451,0.0,1784.2356,6102.6546,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE CONTADURIA PUBLICA Y ADMON.,2297.4264,0.0144,142.9223,4451.9305,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ECONOMIA,5772.9472,0.0,3514.7839,8031.1105,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ENFERMERIA,3317.365,0.0,1111.7486,5522.9814,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE FILOSOFIA Y LETRAS,2393.8276,0.0066,226.2961,4561.359,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ING. CIVIL,2697.1617,0.0003,515.7721,4878.5513,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ING. MECANICA Y ELECTRICA,8025.2847,0.0,5878.8863,10171.6831,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE MED. VETERINARIA Y ZOOT.,3020.4105,0.0,808.3153,5232.5057,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE MEDICINA,5876.0918,0.0,3729.4579,8022.7258,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE MUSICA,578.3842,1.0,-1654.309,2811.0774,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ODONTOLOGIA,4299.9715,0.0,2115.9219,6484.0211,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE ORGANIZACION DEPORTIVA,2136.9922,0.0726,-47.7113,4321.6956,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FAC. DE PSICOLOGIA,2271.9512,0.0229,92.6224,4451.2801,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,3390.0367,0.0,1208.5976,5571.4757,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FACULTAD DE DERECHO Y CRIMINOLOGIA,1626.2605,0.8237,-533.6036,3786.1247,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FACULTAD DE SALUD PUBLICA Y NUTRICION,1333.2553,0.9991,-859.8559,3526.3665,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,4119.5681,0.0,1909.1475,6329.9888,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,GIMNASIO DE AREA MEDICA,-2116.1601,0.4572,-4635.3909,403.0707,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,HOSPITAL UNIVERSITARIO,-2823.0578,0.0,-4962.1516,-683.9641,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,IMAGEN INSTITUCIONAL,690.632,1.0,-2191.7718,3573.0359,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,IMPRENTA UNIVERSITARIA,-3219.971,0.0003,-5811.2214,-628.7206,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,INST. DE INVESTIGACIONES SOCIALES,8411.3178,0.0,6000.8238,10821.8117,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,JUNTA DE GOBIERNO,-3022.315,0.8244,-7037.4312,992.8013,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,LIBRERIA UNIVERSITARIA,-2420.3944,0.0162,-4703.1222,-137.6665,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,OFICINA DE LA ABOGACÍA GENERAL,3931.9799,0.0,1599.6112,6264.3486,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,ORQUESTA SINFONICA,-577.117,1.0,-2850.5817,1696.3477,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,POLIDEPORTIVO TIGRES ESCOBEDO,-426.6863,1.0,-3011.4836,2158.111,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,POLIDEPORTIVO TIGRES ´ESCOBEDO´,1182.8154,1.0,-1758.9673,4124.598,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,RECTORIA,13599.6408,0.0,11074.9313,16124.3503,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA ACADEMICA,408.6589,1.0,-1879.6995,2697.0172,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA DE DESARROLLO AGROPECUARIO,5618.0953,0.0,2436.096,8800.0946,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA DE EXT.Y CULTURA,250.3466,1.0,-2045.8883,2546.5815,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA DE RELACIONES INTERNACIONALES,2387.015,0.6637,-620.5721,5394.602,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA DE SUSTENTABILIDAD,9362.8663,0.0,6880.8857,11844.8468,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARIA GENERAL,5189.8504,0.0,2811.4472,7568.2537,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARÍA DE IGUALDAD E INCLUSIÓN,325.9618,1.0,-8215.8585,8867.7822,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,5345.5898,0.0,2359.8394,8331.3403,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,5184.3919,0.0,2134.0063,8234.7775,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,TEATRO UNIVERSITARIO,-1581.1642,0.9943,-4040.5397,878.2113,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,TESORERIA GENERAL,3770.0524,0.0,1504.1804,6035.9243,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,UNIDAD DE TRANSPARENCIA,3481.0099,0.004,393.1469,6568.8728,True
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,WORLD TRADE CENTER MONTEREY-UANL,3256.6991,0.9779,-1561.5373,8074.9356,False
C. INNOVACION; INVEST. Y DESLLO. DE INGENIERIA Y TECNOLOGIA,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,1240.2294,1.0,-1411.6659,3892.1248,False
C.DE ESTUDIOS HUMANISTICOS,C.DE INV.Y DES.DE ED.BILINGUE,-1088.7361,1.0,-3807.2549,1629.7827,False
C.DE ESTUDIOS HUMANISTICOS,CAPILLA ALFONSINA BIBLIOTECA UNIVERSITARIA,-3802.7973,0.0,-6555.9049,-1049.6898,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO ACUATICO OLIMPICO UNIVERSITARIO,-3827.1024,0.0,-6606.2509,-1047.9539,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE ACONDICIONAMIENTO FISICO MAGISTERIAL,-4660.2889,0.0,-7537.2411,-1783.3367,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE DESARROLLO DE AGRONEGOCIOS,279.0413,1.0,-3658.858,4216.9407,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE DESARROLLO EMPRESARIAL,2226.7215,1.0,-1741.6826,6195.1255,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,-1399.1111,1.0,-11855.301,9057.0787,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE ESTUDIOS Y CERTIFICACIÓN DE LENGUAS EXTRANJERAS,8.9194,1.0,-3032.4404,3050.2792,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE EVALUACIONES,-4255.4441,0.0,-7219.8862,-1291.0019,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE FOMENTO GANADERO VALLECILLO,-3929.7891,0.0,-6892.0646,-967.5137,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE INCUBACION DE EMPRESAS Y TRANSF. DE TECNOLOGIA,2615.4978,0.3186,-376.087,5607.0826,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE INVESTIGACION EN PRODUCCION AGROPECUARIA,-5512.0942,0.0,-8238.114,-2786.0743,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE INVESTIGACION Y DESARROLLO EN CIENCIAS DE LA SALUD,-4443.28,0.0,-7249.1541,-1637.4059,True
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE VINCULACION SOCIAL Y EMPRESARIAL,-545.5141,1.0,-4775.866,3684.8377,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO DE VINCULACIÓN Y EMPRESAS UNIVERSITARIAS,-1353.5518,1.0,-5089.8739,2382.7702,False
C.DE ESTUDIOS HUMANISTICOS,CENTRO UNIVERSITARIO DE SALUD,-4346.8517,0.0,-6980.5056,-1713.1977,True
C.DE ESTUDIOS HUMANISTICOS,CONTRALORIA GENERAL,707.9322,1.0,-2177.1175,3592.9818,False
C.DE ESTUDIOS HUMANISTICOS,CTRO. DE INF. DE HISTORIA REGIONAL,-2239.3059,0.9147,-5348.9942,870.3824,False
C.DE ESTUDIOS HUMANISTICOS,CTRO. DE INVESTIGACIÓN; INNOVACIÓN Y DESARROLLO DE LAS ARTES,-2843.4951,0.1219,-5850.2068,163.2166,False
C.DE ESTUDIOS HUMANISTICOS,DEPARTAMENTO DE ADQUISICIONES,1036.9111,1.0,-2156.6541,4230.4763,False
C.DE ESTUDIOS HUMANISTICOS,DEPARTAMENTO DE BECAS,-2516.0809,0.1964,-5272.8816,240.7198,False
C.DE ESTUDIOS HUMANISTICOS,DEPARTAMENTO ESCOLAR Y DE ARCHIVO,-4968.1208,0.0,-7638.1783,-2298.0632,True
C.DE ESTUDIOS HUMANISTICOS,DEPTO. DE PERSONAL,-5605.8575,0.0,-8509.1866,-2702.5284,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE ACTIVIDADES ESTUDIANTILES,-4578.3254,0.0,-7848.4142,-1308.2365,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE BIBLIOTECAS,-3307.5974,0.0003,-5968.8001,-646.3947,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE COMUNICACION INSTITUCIONAL,-1715.0341,0.9995,-4586.9974,1156.9293,False
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE COMUNICACION INSTITUCIONAL Y RELACIONES PUBLICAS,482.1634,1.0,-2427.3596,3391.6865,False
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE CONSTRUCCION Y MANTENIMIENTO,-2017.5784,0.874,-4756.7116,721.5549,False
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE DEPORTES,-3411.646,0.0001,-6065.6658,-757.6261,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE DESARROLLO CULTURAL,-3421.4136,0.0003,-6191.277,-651.5503,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE EDITORIAL UNIVERSITARIA,-3575.2438,0.0002,-6442.6283,-707.8592,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE INVESTIGACION,-2218.7787,0.7862,-5124.556,686.9985,False
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,-4912.3172,0.0,-7605.4775,-2219.1568,True
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE RADIO Y TELEVISION UNIVERSITARIA,-2278.3724,0.7784,-5254.0439,697.299,False
C.DE ESTUDIOS HUMANISTICOS,DIRECCION DE RECURSOS HUMANOS Y NOMINAS,-2278.0112,0.5236,-5039.2989,483.2765,False
